layer,component,language,tier,perturbation,mean_delta,std_delta,n_pairs_used,n_pairs_skipped
6,mlp_out,ja,tier_2,code_switching,0.0081,0.0158,20,0
7,residual,ja,tier_2,code_switching,-0.0884,0.1099,20,0
7,attn_out,ja,tier_2,code_switching,-0.0103,0.0161,20,0
7,mlp_out,ja,tier_2,code_switching,-0.0099,0.0426,20,0
8,residual,ja,tier_2,code_switching,-0.0907,0.1025,20,0
8,attn_out,ja,tier_2,code_switching,-0.0027,0.008,20,0
8,mlp_out,ja,tier_2,code_switching,0.0162,0.0069,20,0
9,residual,ja,tier_2,code_switching,-0.0787,0.0884,20,0
9,attn_out,ja,tier_2,code_switching,-0.009,0.0166,20,0
9,mlp_out,ja,tier_2,code_switching,0.012,0.019,20,0
10,residual,ja,tier_2,code_switching,-0.0819,0.0919,20,0
10,attn_out,ja,tier_2,code_switching,-0.0002,0.0088,20,0
10,mlp_out,ja,tier_2,code_switching,0.0066,0.0103,20,0
11,residual,ja,tier_2,code_switching,-0.088,0.0921,20,0
11,attn_out,ja,tier_2,code_switching,0.0058,0.0059,20,0
11,mlp_out,ja,tier_2,code_switching,-0.0014,0.0143,20,0
12,residual,ja,tier_2,code_switching,-0.0513,0.0576,20,0
12,attn_out,ja,tier_2,code_switching,0.0041,0.003,20,0
12,mlp_out,ja,tier_2,code_switching,-0.008,0.0087,20,0
13,residual,ja,tier_2,code_switching,-0.0449,0.0393,20,0
13,attn_out,ja,tier_2,code_switching,0.0029,0.0032,20,0
13,mlp_out,ja,tier_2,code_switching,0.0018,0.0046,20,0
14,residual,ja,tier_2,code_switching,-0.0408,0.0369,20,0
14,attn_out,ja,tier_2,code_switching,-0.0013,0.0032,20,0
14,mlp_out,ja,tier_2,code_switching,-0.003,0.0089,20,0
15,residual,ja,tier_2,code_switching,-0.026,0.0267,20,0
15,attn_out,ja,tier_2,code_switching,-0.0002,0.0015,20,0
15,mlp_out,ja,tier_2,code_switching,-0.0091,0.0096,20,0
16,residual,ja,tier_2,code_switching,-0.0174,0.0128,20,0
16,attn_out,ja,tier_2,code_switching,0.0018,0.0016,20,0
16,mlp_out,ja,tier_2,code_switching,-0.0036,0.0057,20,0
17,residual,ja,tier_2,code_switching,-0.0182,0.0139,20,0
17,attn_out,ja,tier_2,code_switching,-0.0004,0.0004,20,0
17,mlp_out,ja,tier_2,code_switching,-0.0003,0.0025,20,0
18,residual,ja,tier_2,code_switching,-0.0185,0.017,20,0
18,attn_out,ja,tier_2,code_switching,0.0,0.0011,20,0
18,mlp_out,ja,tier_2,code_switching,-0.0037,0.0031,20,0
19,residual,ja,tier_2,code_switching,-0.0179,0.0174,20,0
19,attn_out,ja,tier_2,code_switching,0.0003,0.0009,20,0
19,mlp_out,ja,tier_2,code_switching,-0.0029,0.0043,20,0
20,residual,ja,tier_2,code_switching,-0.0177,0.016,20,0
20,attn_out,ja,tier_2,code_switching,0.0002,0.0012,20,0
20,mlp_out,ja,tier_2,code_switching,-0.0006,0.0032,20,0
21,residual,ja,tier_2,code_switching,-0.0168,0.0156,20,0
21,attn_out,ja,tier_2,code_switching,0.0,0.0007,20,0
21,mlp_out,ja,tier_2,code_switching,-0.0028,0.0018,20,0
22,residual,ja,tier_2,code_switching,-0.0167,0.0149,20,0
22,attn_out,ja,tier_2,code_switching,-0.0006,0.0013,20,0
22,mlp_out,ja,tier_2,code_switching,0.0016,0.0039,20,0
23,residual,ja,tier_2,code_switching,-0.0174,0.0143,20,0
23,attn_out,ja,tier_2,code_switching,0.0004,0.0008,20,0
23,mlp_out,ja,tier_2,code_switching,-0.0036,0.0029,20,0
24,residual,ja,tier_2,code_switching,-0.0141,0.015,20,0
24,attn_out,ja,tier_2,code_switching,0.0011,0.0008,20,0
24,mlp_out,ja,tier_2,code_switching,0.0023,0.0027,20,0
25,residual,ja,tier_2,code_switching,-0.0107,0.0138,20,0
25,attn_out,ja,tier_2,code_switching,0.0009,0.0009,20,0
25,mlp_out,ja,tier_2,code_switching,0.0019,0.004,20,0
26,residual,ja,tier_2,code_switching,-0.0083,0.0087,20,0
26,attn_out,ja,tier_2,code_switching,0.0017,0.0007,20,0
26,mlp_out,ja,tier_2,code_switching,0.0016,0.003,20,0
27,residual,ja,tier_2,code_switching,-0.0043,0.0067,20,0
27,attn_out,ja,tier_2,code_switching,0.0004,0.0006,20,0
27,mlp_out,ja,tier_2,code_switching,-0.0003,0.0021,20,0
28,residual,ja,tier_2,code_switching,-0.0052,0.0075,20,0
28,attn_out,ja,tier_2,code_switching,0.0001,0.0006,20,0
28,mlp_out,ja,tier_2,code_switching,-0.0017,0.0031,20,0
29,residual,ja,tier_2,code_switching,-0.0091,0.0061,20,0
29,attn_out,ja,tier_2,code_switching,0.0,0.0004,20,0
29,mlp_out,ja,tier_2,code_switching,0.0002,0.0026,20,0
30,residual,ja,tier_2,code_switching,-0.0002,0.0017,20,0
30,attn_out,ja,tier_2,code_switching,0.0003,0.0002,20,0
30,mlp_out,ja,tier_2,code_switching,-0.0004,0.0009,20,0
31,residual,ja,tier_2,code_switching,0.0,0.0,20,0
31,attn_out,ja,tier_2,code_switching,0.0,0.0,20,0
31,mlp_out,ja,tier_2,code_switching,0.0,0.0,20,0
0,residual,tr,tier_3,code_switching,0.0413,0.018,20,0
0,attn_out,tr,tier_3,code_switching,-0.0202,0.0462,20,0
0,mlp_out,tr,tier_3,code_switching,0.0253,0.0246,20,0
1,residual,tr,tier_3,code_switching,0.0461,0.039,20,0
1,attn_out,tr,tier_3,code_switching,-0.0011,0.0169,20,0
1,mlp_out,tr,tier_3,code_switching,0.0106,0.0299,20,0
2,residual,tr,tier_3,code_switching,0.0534,0.0507,20,0
2,attn_out,tr,tier_3,code_switching,0.0187,0.0211,20,0
2,mlp_out,tr,tier_3,code_switching,0.041,0.0415,20,0
3,residual,tr,tier_3,code_switching,0.0669,0.0594,20,0
3,attn_out,tr,tier_3,code_switching,0.0106,0.0102,20,0
3,mlp_out,tr,tier_3,code_switching,0.0001,0.0259,20,0
4,residual,tr,tier_3,code_switching,0.061,0.0492,20,0
4,attn_out,tr,tier_3,code_switching,0.0182,0.0096,20,0
4,mlp_out,tr,tier_3,code_switching,0.007,0.0252,20,0
5,residual,tr,tier_3,code_switching,0.0529,0.0642,20,0
5,attn_out,tr,tier_3,code_switching,0.017,0.0208,20,0
5,mlp_out,tr,tier_3,code_switching,0.0305,0.0205,20,0
6,residual,tr,tier_3,code_switching,0.0103,0.0806,20,0
6,attn_out,tr,tier_3,code_switching,0.003,0.0304,20,0
6,mlp_out,tr,tier_3,code_switching,0.0307,0.0296,20,0
7,residual,tr,tier_3,code_switching,-0.0213,0.0717,20,0
7,attn_out,tr,tier_3,code_switching,-0.0016,0.0286,20,0
7,mlp_out,tr,tier_3,code_switching,-0.001,0.0251,20,0
8,residual,tr,tier_3,code_switching,-0.0602,0.0777,20,0
8,attn_out,tr,tier_3,code_switching,-0.0021,0.0073,20,0
8,mlp_out,tr,tier_3,code_switching,-0.0018,0.0152,20,0
9,residual,tr,tier_3,code_switching,-0.0586,0.0697,20,0
9,attn_out,tr,tier_3,code_switching,-0.0101,0.0051,20,0
9,mlp_out,tr,tier_3,code_switching,0.0006,0.0143,20,0
10,residual,tr,tier_3,code_switching,-0.0672,0.0749,20,0
10,attn_out,tr,tier_3,code_switching,0.0042,0.0068,20,0
10,mlp_out,tr,tier_3,code_switching,0.0,0.0096,20,0
11,residual,tr,tier_3,code_switching,-0.0591,0.0772,20,0
11,attn_out,tr,tier_3,code_switching,0.0036,0.0106,20,0
11,mlp_out,tr,tier_3,code_switching,0.0052,0.0162,20,0
12,residual,tr,tier_3,code_switching,-0.0419,0.0683,20,0
12,attn_out,tr,tier_3,code_switching,0.0007,0.0096,20,0
12,mlp_out,tr,tier_3,code_switching,-0.0119,0.0123,20,0
13,residual,tr,tier_3,code_switching,-0.0399,0.0548,20,0
13,attn_out,tr,tier_3,code_switching,-0.001,0.0018,20,0
13,mlp_out,tr,tier_3,code_switching,-0.001,0.0072,20,0
14,residual,tr,tier_3,code_switching,-0.0312,0.0399,20,0
14,attn_out,tr,tier_3,code_switching,-0.0033,0.0031,20,0
14,mlp_out,tr,tier_3,code_switching,-0.0069,0.0121,20,0
15,residual,tr,tier_3,code_switching,-0.0274,0.0248,20,0
15,attn_out,tr,tier_3,code_switching,-0.0015,0.0016,20,0
15,mlp_out,tr,tier_3,code_switching,-0.0068,0.0062,20,0
16,residual,tr,tier_3,code_switching,-0.0196,0.0241,20,0
16,attn_out,tr,tier_3,code_switching,0.0064,0.0073,20,0
16,mlp_out,tr,tier_3,code_switching,0.005,0.0046,20,0
17,residual,tr,tier_3,code_switching,-0.0228,0.0177,20,0
17,attn_out,tr,tier_3,code_switching,-0.0025,0.0019,20,0
17,mlp_out,tr,tier_3,code_switching,-0.0053,0.0081,20,0
18,residual,tr,tier_3,code_switching,-0.0207,0.0164,20,0
18,attn_out,tr,tier_3,code_switching,-0.0008,0.0016,20,0
18,mlp_out,tr,tier_3,code_switching,-0.0015,0.0037,20,0
19,residual,tr,tier_3,code_switching,-0.0192,0.0168,20,0
19,attn_out,tr,tier_3,code_switching,0.0008,0.0009,20,0
19,mlp_out,tr,tier_3,code_switching,-0.0022,0.0039,20,0
20,residual,tr,tier_3,code_switching,-0.0236,0.0187,20,0
20,attn_out,tr,tier_3,code_switching,0.0005,0.001,20,0
20,mlp_out,tr,tier_3,code_switching,-0.0008,0.0034,20,0
21,residual,tr,tier_3,code_switching,-0.0206,0.0184,20,0
21,attn_out,tr,tier_3,code_switching,-0.0009,0.0019,20,0
21,mlp_out,tr,tier_3,code_switching,0.0022,0.0045,20,0
22,residual,tr,tier_3,code_switching,-0.0204,0.017,20,0
22,attn_out,tr,tier_3,code_switching,-0.0003,0.0003,20,0
22,mlp_out,tr,tier_3,code_switching,-0.0005,0.0025,20,0
23,residual,tr,tier_3,code_switching,-0.0222,0.0156,20,0
23,attn_out,tr,tier_3,code_switching,-0.0001,0.0007,20,0
23,mlp_out,tr,tier_3,code_switching,-0.002,0.0021,20,0
24,residual,tr,tier_3,code_switching,-0.0086,0.0064,20,0
24,attn_out,tr,tier_3,code_switching,-0.0006,0.0012,20,0
24,mlp_out,tr,tier_3,code_switching,-0.0022,0.0019,20,0
25,residual,tr,tier_3,code_switching,-0.0065,0.0069,20,0
25,attn_out,tr,tier_3,code_switching,-0.0002,0.0004,20,0
25,mlp_out,tr,tier_3,code_switching,-0.0001,0.0024,20,0
26,residual,tr,tier_3,code_switching,-0.008,0.0098,20,0
26,attn_out,tr,tier_3,code_switching,-0.0008,0.001,20,0
26,mlp_out,tr,tier_3,code_switching,-0.0001,0.0025,20,0
27,residual,tr,tier_3,code_switching,-0.0066,0.0089,20,0
27,attn_out,tr,tier_3,code_switching,-0.0006,0.0005,20,0
27,mlp_out,tr,tier_3,code_switching,-0.0028,0.0031,20,0
28,residual,tr,tier_3,code_switching,-0.006,0.0095,20,0
28,attn_out,tr,tier_3,code_switching,-0.0001,0.0004,20,0
28,mlp_out,tr,tier_3,code_switching,-0.0021,0.0022,20,0
29,residual,tr,tier_3,code_switching,-0.0051,0.0074,20,0
29,attn_out,tr,tier_3,code_switching,-0.0008,0.0008,20,0
29,mlp_out,tr,tier_3,code_switching,0.001,0.0032,20,0
30,residual,tr,tier_3,code_switching,0.0007,0.0017,20,0
30,attn_out,tr,tier_3,code_switching,0.0001,0.0002,20,0
30,mlp_out,tr,tier_3,code_switching,0.0001,0.0006,20,0
31,residual,tr,tier_3,code_switching,0.0,0.0,20,0
31,attn_out,tr,tier_3,code_switching,0.0,0.0,20,0
31,mlp_out,tr,tier_3,code_switching,0.0,0.0,20,0
0,residual,id,tier_3,code_switching,0.1507,0.116,20,0
0,attn_out,id,tier_3,code_switching,0.0102,0.0563,20,0
0,mlp_out,id,tier_3,code_switching,0.1259,0.1181,20,0
1,residual,id,tier_3,code_switching,0.1698,0.1175,20,0
1,attn_out,id,tier_3,code_switching,-0.0016,0.0202,20,0
1,mlp_out,id,tier_3,code_switching,0.0185,0.0504,20,0
2,residual,id,tier_3,code_switching,0.1696,0.1149,20,0
2,attn_out,id,tier_3,code_switching,0.0087,0.014,20,0
2,mlp_out,id,tier_3,code_switching,0.1266,0.0794,20,0
3,residual,id,tier_3,code_switching,0.1786,0.1174,20,0
3,attn_out,id,tier_3,code_switching,0.0195,0.0265,20,0
3,mlp_out,id,tier_3,code_switching,0.0772,0.0645,20,0
4,residual,id,tier_3,code_switching,0.1668,0.1081,20,0
4,attn_out,id,tier_3,code_switching,0.0012,0.0268,20,0
4,mlp_out,id,tier_3,code_switching,0.0706,0.0838,20,0
5,residual,id,tier_3,code_switching,0.1527,0.0958,20,0
5,attn_out,id,tier_3,code_switching,0.0091,0.0145,20,0
5,mlp_out,id,tier_3,code_switching,0.0684,0.0793,20,0
6,residual,id,tier_3,code_switching,0.0957,0.0533,20,0
6,attn_out,id,tier_3,code_switching,-0.0092,0.0084,20,0
6,mlp_out,id,tier_3,code_switching,0.0475,0.0285,20,0
7,residual,id,tier_3,code_switching,0.0592,0.0466,20,0
7,attn_out,id,tier_3,code_switching,0.0039,0.012,20,0
7,mlp_out,id,tier_3,code_switching,0.0388,0.0517,20,0
8,residual,id,tier_3,code_switching,0.0285,0.0549,20,0
8,attn_out,id,tier_3,code_switching,-0.0017,0.0029,20,0
8,mlp_out,id,tier_3,code_switching,-0.0138,0.0254,20,0
9,residual,id,tier_3,code_switching,0.0246,0.0592,20,0
9,attn_out,id,tier_3,code_switching,-0.003,0.0059,20,0
9,mlp_out,id,tier_3,code_switching,0.0121,0.0165,20,0
10,residual,id,tier_3,code_switching,0.0106,0.0607,20,0
10,attn_out,id,tier_3,code_switching,-0.0012,0.0037,20,0
10,mlp_out,id,tier_3,code_switching,-0.0001,0.0083,20,0
11,residual,id,tier_3,code_switching,0.0098,0.0539,20,0
11,attn_out,id,tier_3,code_switching,0.002,0.0045,20,0
11,mlp_out,id,tier_3,code_switching,-0.0074,0.0113,20,0
12,residual,id,tier_3,code_switching,0.0194,0.0539,20,0
12,attn_out,id,tier_3,code_switching,0.0041,0.0089,20,0
12,mlp_out,id,tier_3,code_switching,-0.0047,0.0106,20,0
13,residual,id,tier_3,code_switching,0.0084,0.0429,20,0
13,attn_out,id,tier_3,code_switching,-0.0003,0.0015,20,0
13,mlp_out,id,tier_3,code_switching,-0.0026,0.0065,20,0
14,residual,id,tier_3,code_switching,0.0094,0.0456,20,0
14,attn_out,id,tier_3,code_switching,-0.0014,0.0032,20,0
14,mlp_out,id,tier_3,code_switching,-0.0045,0.0091,20,0
15,residual,id,tier_3,code_switching,0.0102,0.0265,20,0
15,attn_out,id,tier_3,code_switching,-0.0015,0.0021,20,0
15,mlp_out,id,tier_3,code_switching,-0.0001,0.0057,20,0
16,residual,id,tier_3,code_switching,0.0025,0.0265,20,0
16,attn_out,id,tier_3,code_switching,-0.0046,0.005,20,0
16,mlp_out,id,tier_3,code_switching,-0.0003,0.0035,20,0
17,residual,id,tier_3,code_switching,0.003,0.0192,20,0
17,attn_out,id,tier_3,code_switching,0.0016,0.0048,20,0
17,mlp_out,id,tier_3,code_switching,-0.002,0.0041,20,0
18,residual,id,tier_3,code_switching,0.0018,0.0115,20,0
18,attn_out,id,tier_3,code_switching,-0.0006,0.0013,20,0
18,mlp_out,id,tier_3,code_switching,0.0009,0.0046,20,0
19,residual,id,tier_3,code_switching,0.0012,0.0088,20,0
19,attn_out,id,tier_3,code_switching,-0.0007,0.0004,20,0
19,mlp_out,id,tier_3,code_switching,-0.0001,0.0026,20,0
20,residual,id,tier_3,code_switching,-0.0013,0.0092,20,0
20,attn_out,id,tier_3,code_switching,0.0002,0.0004,20,0
20,mlp_out,id,tier_3,code_switching,0.0019,0.0031,20,0
21,residual,id,tier_3,code_switching,-0.0025,0.0088,20,0
21,attn_out,id,tier_3,code_switching,0.0007,0.0005,20,0
21,mlp_out,id,tier_3,code_switching,-0.0001,0.0019,20,0
22,residual,id,tier_3,code_switching,-0.0018,0.0075,20,0
22,attn_out,id,tier_3,code_switching,-0.0002,0.0008,20,0
22,mlp_out,id,tier_3,code_switching,-0.0017,0.0018,20,0
23,residual,id,tier_3,code_switching,-0.0013,0.0083,20,0
23,attn_out,id,tier_3,code_switching,-0.0001,0.0007,20,0
23,mlp_out,id,tier_3,code_switching,-0.0015,0.0011,20,0
24,residual,id,tier_3,code_switching,-0.0036,0.0043,20,0
24,attn_out,id,tier_3,code_switching,-0.0002,0.0007,20,0
24,mlp_out,id,tier_3,code_switching,-0.0007,0.0012,20,0
25,residual,id,tier_3,code_switching,-0.005,0.0043,20,0
25,attn_out,id,tier_3,code_switching,-0.0004,0.0005,20,0
25,mlp_out,id,tier_3,code_switching,-0.0002,0.0007,20,0
26,residual,id,tier_3,code_switching,-0.0048,0.0039,20,0
26,attn_out,id,tier_3,code_switching,-0.0001,0.0005,20,0
26,mlp_out,id,tier_3,code_switching,0.0003,0.0014,20,0
27,residual,id,tier_3,code_switching,-0.0016,0.0052,20,0
27,attn_out,id,tier_3,code_switching,0.0001,0.0006,20,0
27,mlp_out,id,tier_3,code_switching,0.0001,0.0009,20,0
28,residual,id,tier_3,code_switching,-0.0024,0.0052,20,0
28,attn_out,id,tier_3,code_switching,-0.0002,0.0004,20,0
28,mlp_out,id,tier_3,code_switching,-0.001,0.0013,20,0
29,residual,id,tier_3,code_switching,-0.0021,0.0034,20,0
29,attn_out,id,tier_3,code_switching,-0.0008,0.0003,20,0
29,mlp_out,id,tier_3,code_switching,0.0003,0.0016,20,0
30,residual,id,tier_3,code_switching,-0.0001,0.0011,20,0
30,attn_out,id,tier_3,code_switching,-0.0003,0.0003,20,0
30,mlp_out,id,tier_3,code_switching,-0.0006,0.0004,20,0
31,residual,id,tier_3,code_switching,0.0,0.0,20,0
31,attn_out,id,tier_3,code_switching,0.0,0.0,20,0
31,mlp_out,id,tier_3,code_switching,0.0,0.0,20,0
0,residual,hi,tier_3,code_switching,-0.0182,0.0442,20,0
0,attn_out,hi,tier_3,code_switching,0.0112,0.0448,20,0
0,mlp_out,hi,tier_3,code_switching,-0.0162,0.0334,20,0
1,residual,hi,tier_3,code_switching,-0.0262,0.0606,20,0
1,attn_out,hi,tier_3,code_switching,0.0168,0.0381,20,0
1,mlp_out,hi,tier_3,code_switching,-0.0161,0.0414,20,0
2,residual,hi,tier_3,code_switching,-0.0161,0.0627,20,0
2,attn_out,hi,tier_3,code_switching,0.0016,0.0075,20,0
2,mlp_out,hi,tier_3,code_switching,-0.0281,0.0302,20,0
3,residual,hi,tier_3,code_switching,-0.0253,0.0778,20,0
3,attn_out,hi,tier_3,code_switching,-0.0164,0.0284,20,0
3,mlp_out,hi,tier_3,code_switching,-0.0258,0.0267,20,0
4,residual,hi,tier_3,code_switching,-0.024,0.0829,20,0
4,attn_out,hi,tier_3,code_switching,0.0057,0.0157,20,0
4,mlp_out,hi,tier_3,code_switching,-0.0342,0.0231,20,0
5,residual,hi,tier_3,code_switching,-0.0279,0.0755,20,0
5,attn_out,hi,tier_3,code_switching,0.0042,0.0188,20,0
5,mlp_out,hi,tier_3,code_switching,-0.0178,0.0234,20,0
6,residual,hi,tier_3,code_switching,-0.033,0.0659,20,0
6,attn_out,hi,tier_3,code_switching,0.0056,0.0087,20,0
6,mlp_out,hi,tier_3,code_switching,0.0048,0.0145,20,0
7,residual,hi,tier_3,code_switching,-0.0383,0.0679,20,0
7,attn_out,hi,tier_3,code_switching,0.011,0.0314,20,0
7,mlp_out,hi,tier_3,code_switching,-0.0075,0.0113,20,0
8,residual,hi,tier_3,code_switching,-0.0455,0.0612,20,0
8,attn_out,hi,tier_3,code_switching,0.0003,0.0113,20,0
8,mlp_out,hi,tier_3,code_switching,0.0037,0.0136,20,0
9,residual,hi,tier_3,code_switching,-0.0487,0.0591,20,0
9,attn_out,hi,tier_3,code_switching,-0.0083,0.0185,20,0
9,mlp_out,hi,tier_3,code_switching,0.0095,0.0023,20,0
10,residual,hi,tier_3,code_switching,-0.0531,0.056,20,0
10,attn_out,hi,tier_3,code_switching,0.0016,0.0058,20,0
10,mlp_out,hi,tier_3,code_switching,0.0063,0.012,20,0
11,residual,hi,tier_3,code_switching,-0.0576,0.0542,20,0
11,attn_out,hi,tier_3,code_switching,-0.0094,0.0081,20,0
11,mlp_out,hi,tier_3,code_switching,0.0041,0.0127,20,0
12,residual,hi,tier_3,code_switching,-0.0358,0.0327,20,0
12,attn_out,hi,tier_3,code_switching,-0.0001,0.0049,20,0
12,mlp_out,hi,tier_3,code_switching,-0.0022,0.0049,20,0
13,residual,hi,tier_3,code_switching,-0.0268,0.0265,20,0
13,attn_out,hi,tier_3,code_switching,0.0038,0.0028,20,0
13,mlp_out,hi,tier_3,code_switching,0.0021,0.0077,20,0
14,residual,hi,tier_3,code_switching,-0.0263,0.0259,20,0
14,attn_out,hi,tier_3,code_switching,-0.0015,0.0028,20,0
14,mlp_out,hi,tier_3,code_switching,-0.0023,0.0054,20,0
15,residual,hi,tier_3,code_switching,-0.022,0.0249,20,0
15,attn_out,hi,tier_3,code_switching,-0.0015,0.0044,20,0
15,mlp_out,hi,tier_3,code_switching,-0.005,0.0013,20,0
16,residual,hi,tier_3,code_switching,-0.0183,0.023,20,0
16,attn_out,hi,tier_3,code_switching,0.0015,0.0034,20,0
16,mlp_out,hi,tier_3,code_switching,0.0011,0.009,20,0
17,residual,hi,tier_3,code_switching,-0.0116,0.0154,20,0
17,attn_out,hi,tier_3,code_switching,-0.0027,0.003,20,0
17,mlp_out,hi,tier_3,code_switching,-0.0016,0.0043,20,0
18,residual,hi,tier_3,code_switching,-0.0107,0.016,20,0
18,attn_out,hi,tier_3,code_switching,-0.0015,0.0007,20,0
18,mlp_out,hi,tier_3,code_switching,-0.0011,0.0054,20,0
19,residual,hi,tier_3,code_switching,-0.0105,0.0163,20,0
19,attn_out,hi,tier_3,code_switching,-0.0001,0.0004,20,0
19,mlp_out,hi,tier_3,code_switching,-0.0034,0.0028,20,0
20,residual,hi,tier_3,code_switching,-0.0078,0.0124,20,0
20,attn_out,hi,tier_3,code_switching,-0.0008,0.0007,20,0
20,mlp_out,hi,tier_3,code_switching,-0.0015,0.0028,20,0
21,residual,hi,tier_3,code_switching,-0.0067,0.0125,20,0
21,attn_out,hi,tier_3,code_switching,-0.001,0.0026,20,0
21,mlp_out,hi,tier_3,code_switching,-0.0003,0.0022,20,0
22,residual,hi,tier_3,code_switching,-0.0077,0.0142,20,0
22,attn_out,hi,tier_3,code_switching,-0.0008,0.002,20,0
22,mlp_out,hi,tier_3,code_switching,-0.0016,0.0034,20,0
23,residual,hi,tier_3,code_switching,-0.0072,0.014,20,0
23,attn_out,hi,tier_3,code_switching,-0.0006,0.0011,20,0
23,mlp_out,hi,tier_3,code_switching,-0.0033,0.0038,20,0
24,residual,hi,tier_3,code_switching,-0.0053,0.0109,20,0
24,attn_out,hi,tier_3,code_switching,-0.0002,0.001,20,0
24,mlp_out,hi,tier_3,code_switching,-0.0018,0.0021,20,0
25,residual,hi,tier_3,code_switching,-0.0034,0.0102,20,0
25,attn_out,hi,tier_3,code_switching,-0.0005,0.0007,20,0
25,mlp_out,hi,tier_3,code_switching,-0.0004,0.0011,20,0
26,residual,hi,tier_3,code_switching,-0.005,0.0076,20,0
26,attn_out,hi,tier_3,code_switching,-0.0007,0.0015,20,0
26,mlp_out,hi,tier_3,code_switching,-0.0015,0.0034,20,0
27,residual,hi,tier_3,code_switching,-0.002,0.0057,20,0
27,attn_out,hi,tier_3,code_switching,0.0001,0.0004,20,0
27,mlp_out,hi,tier_3,code_switching,-0.001,0.0014,20,0
28,residual,hi,tier_3,code_switching,-0.0014,0.0055,20,0
28,attn_out,hi,tier_3,code_switching,-0.0001,0.0008,20,0
28,mlp_out,hi,tier_3,code_switching,-0.0001,0.0017,20,0
29,residual,hi,tier_3,code_switching,-0.0007,0.0021,20,0
29,attn_out,hi,tier_3,code_switching,-0.0002,0.001,20,0
29,mlp_out,hi,tier_3,code_switching,0.0047,0.0047,20,0
30,residual,hi,tier_3,code_switching,0.0023,0.0012,20,0
30,attn_out,hi,tier_3,code_switching,0.0012,0.0007,20,0
30,mlp_out,hi,tier_3,code_switching,-0.0002,0.0007,20,0
31,residual,hi,tier_3,code_switching,0.0,0.0,20,0
31,attn_out,hi,tier_3,code_switching,0.0,0.0,20,0
31,mlp_out,hi,tier_3,code_switching,0.0,0.0,20,0
0,residual,sw,tier_3,code_switching,0.0665,0.0462,20,0
0,attn_out,sw,tier_3,code_switching,0.0393,0.0299,20,0
0,mlp_out,sw,tier_3,code_switching,0.0498,0.0543,20,0
1,residual,sw,tier_3,code_switching,0.1012,0.0637,20,0
1,attn_out,sw,tier_3,code_switching,0.0617,0.0386,20,0
1,mlp_out,sw,tier_3,code_switching,0.0551,0.0421,20,0
2,residual,sw,tier_3,code_switching,0.0874,0.0702,20,0
2,attn_out,sw,tier_3,code_switching,0.0101,0.0225,20,0
2,mlp_out,sw,tier_3,code_switching,0.0471,0.0533,20,0
3,residual,sw,tier_3,code_switching,0.0709,0.0952,20,0
3,attn_out,sw,tier_3,code_switching,0.0161,0.0245,20,0
3,mlp_out,sw,tier_3,code_switching,0.0259,0.0332,20,0
4,residual,sw,tier_3,code_switching,0.0236,0.1112,20,0
4,attn_out,sw,tier_3,code_switching,0.0219,0.027,20,0
4,mlp_out,sw,tier_3,code_switching,-0.0178,0.061,20,0
5,residual,sw,tier_3,code_switching,0.0194,0.1092,20,0
5,attn_out,sw,tier_3,code_switching,-0.0095,0.0259,20,0
5,mlp_out,sw,tier_3,code_switching,0.01,0.053,20,0
6,residual,sw,tier_3,code_switching,0.0059,0.0801,20,0
6,attn_out,sw,tier_3,code_switching,-0.0014,0.0176,20,0
6,mlp_out,sw,tier_3,code_switching,-0.0257,0.0257,20,0
7,residual,sw,tier_3,code_switching,-0.0013,0.0546,20,0
7,attn_out,sw,tier_3,code_switching,-0.0248,0.0165,20,0
7,mlp_out,sw,tier_3,code_switching,-0.0212,0.0223,20,0
8,residual,sw,tier_3,code_switching,-0.0349,0.0444,20,0
8,attn_out,sw,tier_3,code_switching,0.001,0.014,20,0
8,mlp_out,sw,tier_3,code_switching,0.003,0.0117,20,0
9,residual,sw,tier_3,code_switching,-0.0386,0.0221,20,0
9,attn_out,sw,tier_3,code_switching,0.0015,0.0095,20,0
9,mlp_out,sw,tier_3,code_switching,-0.006,0.0105,20,0
10,residual,sw,tier_3,code_switching,-0.052,0.017,20,0
10,attn_out,sw,tier_3,code_switching,-0.0005,0.0064,20,0
10,mlp_out,sw,tier_3,code_switching,-0.0078,0.0097,20,0
11,residual,sw,tier_3,code_switching,-0.047,0.0166,20,0
