layer,component,language,tier,perturbation,mean_restoration,std_restoration,n_pairs_used,n_pairs_skipped
4,residual,tr,tier_3,code_switching,0.719,0.9047,20,0
4,attn_out,tr,tier_3,code_switching,0.0519,0.1591,20,0
4,mlp_out,tr,tier_3,code_switching,-0.0174,0.1402,20,0
5,residual,tr,tier_3,code_switching,0.7418,0.9192,20,0
5,attn_out,tr,tier_3,code_switching,0.0605,0.1453,20,0
5,mlp_out,tr,tier_3,code_switching,-0.1691,0.443,20,0
6,residual,tr,tier_3,code_switching,0.6143,1.078,20,0
6,attn_out,tr,tier_3,code_switching,0.3774,0.7086,20,0
6,mlp_out,tr,tier_3,code_switching,0.1755,0.0976,20,0
7,residual,tr,tier_3,code_switching,0.5213,0.8587,20,0
7,attn_out,tr,tier_3,code_switching,-0.0667,0.1339,20,0
7,mlp_out,tr,tier_3,code_switching,0.0602,0.1736,20,0
8,residual,tr,tier_3,code_switching,0.5141,0.9846,20,0
8,attn_out,tr,tier_3,code_switching,0.107,0.0819,20,0
8,mlp_out,tr,tier_3,code_switching,-0.0519,0.0528,20,0
9,residual,tr,tier_3,code_switching,0.3754,0.7641,20,0
9,attn_out,tr,tier_3,code_switching,-0.0409,0.1053,20,0
9,mlp_out,tr,tier_3,code_switching,0.2487,0.5545,20,0
10,residual,tr,tier_3,code_switching,0.2944,0.7024,20,0
10,attn_out,tr,tier_3,code_switching,0.1034,0.2237,20,0
10,mlp_out,tr,tier_3,code_switching,0.1418,0.208,20,0
11,residual,tr,tier_3,code_switching,0.2752,0.796,20,0
11,attn_out,tr,tier_3,code_switching,0.0716,0.1451,20,0
11,mlp_out,tr,tier_3,code_switching,0.0369,0.2607,20,0
12,residual,tr,tier_3,code_switching,0.2801,0.7769,20,0
12,attn_out,tr,tier_3,code_switching,-0.0675,0.1134,20,0
12,mlp_out,tr,tier_3,code_switching,-0.0613,0.0535,20,0
13,residual,tr,tier_3,code_switching,0.1922,0.7143,20,0
13,attn_out,tr,tier_3,code_switching,0.1401,0.2748,20,0
13,mlp_out,tr,tier_3,code_switching,0.0155,0.0755,20,0
14,residual,tr,tier_3,code_switching,0.2084,0.7401,20,0
14,attn_out,tr,tier_3,code_switching,0.0086,0.019,20,0
14,mlp_out,tr,tier_3,code_switching,0.0946,0.1901,20,0
15,residual,tr,tier_3,code_switching,0.0347,0.4061,20,0
15,attn_out,tr,tier_3,code_switching,0.0583,0.0685,20,0
15,mlp_out,tr,tier_3,code_switching,0.0419,0.1544,20,0
16,residual,tr,tier_3,code_switching,-0.1106,0.256,20,0
16,attn_out,tr,tier_3,code_switching,-0.0489,0.1204,20,0
16,mlp_out,tr,tier_3,code_switching,-0.0892,0.1039,20,0
17,residual,tr,tier_3,code_switching,-0.1159,0.2573,20,0
17,attn_out,tr,tier_3,code_switching,0.0613,0.1024,20,0
17,mlp_out,tr,tier_3,code_switching,-0.008,0.057,20,0
18,residual,tr,tier_3,code_switching,0.0176,0.193,20,0
18,attn_out,tr,tier_3,code_switching,-0.0607,0.1423,20,0
18,mlp_out,tr,tier_3,code_switching,-0.0383,0.0897,20,0
19,residual,tr,tier_3,code_switching,0.0147,0.1121,20,0
19,attn_out,tr,tier_3,code_switching,-0.0152,0.0483,20,0
19,mlp_out,tr,tier_3,code_switching,-0.0171,0.0239,20,0
20,residual,tr,tier_3,code_switching,-0.0721,0.164,20,0
20,attn_out,tr,tier_3,code_switching,-0.0063,0.0203,20,0
20,mlp_out,tr,tier_3,code_switching,-0.0445,0.1191,20,0
21,residual,tr,tier_3,code_switching,-0.0938,0.1522,20,0
21,attn_out,tr,tier_3,code_switching,-0.0337,0.0734,20,0
21,mlp_out,tr,tier_3,code_switching,-0.0154,0.0291,20,0
22,residual,tr,tier_3,code_switching,-0.087,0.1682,20,0
22,attn_out,tr,tier_3,code_switching,-0.0076,0.0125,20,0
22,mlp_out,tr,tier_3,code_switching,-0.0045,0.0385,20,0
23,residual,tr,tier_3,code_switching,-0.0672,0.1432,20,0
23,attn_out,tr,tier_3,code_switching,0.0119,0.0212,20,0
23,mlp_out,tr,tier_3,code_switching,0.0729,0.1691,20,0
24,residual,tr,tier_3,code_switching,0.0185,0.0345,20,0
24,attn_out,tr,tier_3,code_switching,-0.0045,0.0154,20,0
24,mlp_out,tr,tier_3,code_switching,0.0091,0.0176,20,0
25,residual,tr,tier_3,code_switching,0.0325,0.0749,20,0
25,attn_out,tr,tier_3,code_switching,-0.001,0.002,20,0
25,mlp_out,tr,tier_3,code_switching,-0.0109,0.0095,20,0
26,residual,tr,tier_3,code_switching,0.0004,0.0333,20,0
26,attn_out,tr,tier_3,code_switching,0.005,0.0043,20,0
26,mlp_out,tr,tier_3,code_switching,0.0019,0.0076,20,0
27,residual,tr,tier_3,code_switching,0.0,0.0,20,0
27,attn_out,tr,tier_3,code_switching,0.0,0.0,20,0
27,mlp_out,tr,tier_3,code_switching,0.0,0.0,20,0
0,residual,id,tier_3,code_switching,-0.3494,1.077,20,0
0,attn_out,id,tier_3,code_switching,-0.2529,0.926,20,0
0,mlp_out,id,tier_3,code_switching,-1.205,2.6026,20,0
1,residual,id,tier_3,code_switching,-0.6044,1.4886,20,0
1,attn_out,id,tier_3,code_switching,-0.0981,0.428,20,0
1,mlp_out,id,tier_3,code_switching,-1.4835,2.8931,20,0
2,residual,id,tier_3,code_switching,-0.9466,2.0517,20,0
2,attn_out,id,tier_3,code_switching,0.1283,0.2871,20,0
2,mlp_out,id,tier_3,code_switching,-0.9152,1.859,20,0
3,residual,id,tier_3,code_switching,-0.8471,1.9933,20,0
3,attn_out,id,tier_3,code_switching,0.5519,0.9178,20,0
3,mlp_out,id,tier_3,code_switching,-0.3959,0.4227,20,0
4,residual,id,tier_3,code_switching,-1.1069,2.3918,20,0
4,attn_out,id,tier_3,code_switching,-0.1534,0.3009,20,0
4,mlp_out,id,tier_3,code_switching,0.071,0.4652,20,0
5,residual,id,tier_3,code_switching,-1.333,2.9041,20,0
5,attn_out,id,tier_3,code_switching,-0.3842,0.8632,20,0
5,mlp_out,id,tier_3,code_switching,0.0492,0.1014,20,0
6,residual,id,tier_3,code_switching,-1.0502,2.2403,20,0
6,attn_out,id,tier_3,code_switching,0.2119,0.2867,20,0
6,mlp_out,id,tier_3,code_switching,-0.7381,1.3237,20,0
7,residual,id,tier_3,code_switching,-1.0165,2.2233,20,0
7,attn_out,id,tier_3,code_switching,-0.3211,0.7174,20,0
7,mlp_out,id,tier_3,code_switching,-0.1297,0.2953,20,0
8,residual,id,tier_3,code_switching,-1.4017,3.0251,20,0
8,attn_out,id,tier_3,code_switching,0.1351,0.164,20,0
8,mlp_out,id,tier_3,code_switching,-0.1862,0.4438,20,0
9,residual,id,tier_3,code_switching,-1.1359,2.5782,20,0
9,attn_out,id,tier_3,code_switching,-0.4834,1.0384,20,0
9,mlp_out,id,tier_3,code_switching,0.9102,1.7488,20,0
10,residual,id,tier_3,code_switching,-0.4194,1.2332,20,0
10,attn_out,id,tier_3,code_switching,-0.4419,0.8973,20,0
10,mlp_out,id,tier_3,code_switching,0.2858,0.7312,20,0
11,residual,id,tier_3,code_switching,-0.0547,0.5272,20,0
11,attn_out,id,tier_3,code_switching,0.0297,0.1574,20,0
11,mlp_out,id,tier_3,code_switching,0.6925,1.3927,20,0
12,residual,id,tier_3,code_switching,0.1423,0.2328,20,0
12,attn_out,id,tier_3,code_switching,0.4144,0.7846,20,0
12,mlp_out,id,tier_3,code_switching,0.2114,0.4604,20,0
13,residual,id,tier_3,code_switching,1.3235,2.489,20,0
13,attn_out,id,tier_3,code_switching,-0.027,0.0478,20,0
13,mlp_out,id,tier_3,code_switching,0.3507,0.5714,20,0
14,residual,id,tier_3,code_switching,1.3594,2.6212,20,0
14,attn_out,id,tier_3,code_switching,0.1305,0.2591,20,0
14,mlp_out,id,tier_3,code_switching,0.3193,0.7191,20,0
15,residual,id,tier_3,code_switching,2.302,4.5231,20,0
15,attn_out,id,tier_3,code_switching,-0.1022,0.1681,20,0
15,mlp_out,id,tier_3,code_switching,0.3148,0.6397,20,0
16,residual,id,tier_3,code_switching,2.2059,4.3728,20,0
16,attn_out,id,tier_3,code_switching,0.0405,0.1112,20,0
16,mlp_out,id,tier_3,code_switching,0.1451,0.3543,20,0
17,residual,id,tier_3,code_switching,2.0036,3.9,20,0
17,attn_out,id,tier_3,code_switching,0.0688,0.1499,20,0
17,mlp_out,id,tier_3,code_switching,-0.0973,0.1381,20,0
18,residual,id,tier_3,code_switching,0.1517,0.1915,20,0
18,attn_out,id,tier_3,code_switching,-0.1589,0.3443,20,0
18,mlp_out,id,tier_3,code_switching,0.255,0.5069,20,0
19,residual,id,tier_3,code_switching,0.2315,0.3968,20,0
19,attn_out,id,tier_3,code_switching,-0.0672,0.1478,20,0
19,mlp_out,id,tier_3,code_switching,-0.0221,0.0348,20,0
20,residual,id,tier_3,code_switching,0.32,0.583,20,0
20,attn_out,id,tier_3,code_switching,-0.1898,0.3834,20,0
20,mlp_out,id,tier_3,code_switching,-0.3464,0.6415,20,0
21,residual,id,tier_3,code_switching,0.0982,0.251,20,0
21,attn_out,id,tier_3,code_switching,0.0314,0.0642,20,0
21,mlp_out,id,tier_3,code_switching,0.2097,0.4075,20,0
22,residual,id,tier_3,code_switching,0.1833,0.3825,20,0
22,attn_out,id,tier_3,code_switching,-0.0267,0.0631,20,0
22,mlp_out,id,tier_3,code_switching,0.1229,0.2295,20,0
23,residual,id,tier_3,code_switching,-0.5784,1.1391,20,0
23,attn_out,id,tier_3,code_switching,0.0272,0.0492,20,0
23,mlp_out,id,tier_3,code_switching,-0.215,0.4414,20,0
24,residual,id,tier_3,code_switching,-0.0275,0.0529,20,0
24,attn_out,id,tier_3,code_switching,0.0,0.0045,20,0
24,mlp_out,id,tier_3,code_switching,-0.0303,0.0479,20,0
25,residual,id,tier_3,code_switching,-0.0349,0.0602,20,0
25,attn_out,id,tier_3,code_switching,0.0028,0.0016,20,0
25,mlp_out,id,tier_3,code_switching,-0.0046,0.016,20,0
26,residual,id,tier_3,code_switching,0.0082,0.0409,20,0
26,attn_out,id,tier_3,code_switching,-0.0004,0.0005,20,0
26,mlp_out,id,tier_3,code_switching,-0.0064,0.0155,20,0
27,residual,id,tier_3,code_switching,0.0,0.0,20,0
27,attn_out,id,tier_3,code_switching,0.0,0.0,20,0
27,mlp_out,id,tier_3,code_switching,0.0,0.0,20,0
0,residual,hi,tier_3,code_switching,-0.0251,0.0723,20,0
0,attn_out,hi,tier_3,code_switching,-0.0261,0.0684,20,0
0,mlp_out,hi,tier_3,code_switching,-0.0157,0.1605,20,0
1,residual,hi,tier_3,code_switching,-0.0193,0.1054,20,0
1,attn_out,hi,tier_3,code_switching,0.1179,0.1125,20,0
1,mlp_out,hi,tier_3,code_switching,0.104,0.0975,20,0
2,residual,hi,tier_3,code_switching,-0.0341,0.1608,20,0
2,attn_out,hi,tier_3,code_switching,0.0353,0.0991,20,0
2,mlp_out,hi,tier_3,code_switching,0.0505,0.0677,20,0
3,residual,hi,tier_3,code_switching,-0.0107,0.2045,20,0
3,attn_out,hi,tier_3,code_switching,0.0626,0.0647,20,0
3,mlp_out,hi,tier_3,code_switching,-0.0026,0.0876,20,0
4,residual,hi,tier_3,code_switching,-0.0332,0.2188,20,0
4,attn_out,hi,tier_3,code_switching,0.0281,0.0299,20,0
4,mlp_out,hi,tier_3,code_switching,0.0079,0.0946,20,0
5,residual,hi,tier_3,code_switching,-0.0143,0.2322,20,0
5,attn_out,hi,tier_3,code_switching,0.0245,0.0231,20,0
5,mlp_out,hi,tier_3,code_switching,0.0437,0.0879,20,0
6,residual,hi,tier_3,code_switching,-0.0662,0.3045,20,0
6,attn_out,hi,tier_3,code_switching,-0.0388,0.0669,20,0
6,mlp_out,hi,tier_3,code_switching,0.0641,0.0827,20,0
7,residual,hi,tier_3,code_switching,-0.0918,0.272,20,0
7,attn_out,hi,tier_3,code_switching,0.048,0.068,20,0
7,mlp_out,hi,tier_3,code_switching,0.002,0.1358,20,0
8,residual,hi,tier_3,code_switching,-0.1197,0.2805,20,0
8,attn_out,hi,tier_3,code_switching,-0.0255,0.0441,20,0
8,mlp_out,hi,tier_3,code_switching,-0.0573,0.1015,20,0
9,residual,hi,tier_3,code_switching,-0.1557,0.2841,20,0
9,attn_out,hi,tier_3,code_switching,-0.0424,0.0445,20,0
9,mlp_out,hi,tier_3,code_switching,0.027,0.0265,20,0
10,residual,hi,tier_3,code_switching,-0.1629,0.2401,20,0
10,attn_out,hi,tier_3,code_switching,-0.0211,0.0306,20,0
10,mlp_out,hi,tier_3,code_switching,0.0477,0.0826,20,0
11,residual,hi,tier_3,code_switching,-0.1685,0.2291,20,0
11,attn_out,hi,tier_3,code_switching,-0.0133,0.0278,20,0
11,mlp_out,hi,tier_3,code_switching,-0.0567,0.0725,20,0
12,residual,hi,tier_3,code_switching,-0.1329,0.2013,20,0
12,attn_out,hi,tier_3,code_switching,0.0123,0.0335,20,0
12,mlp_out,hi,tier_3,code_switching,-0.0161,0.0642,20,0
13,residual,hi,tier_3,code_switching,-0.1209,0.1549,20,0
13,attn_out,hi,tier_3,code_switching,0.0036,0.0188,20,0
13,mlp_out,hi,tier_3,code_switching,0.0329,0.0461,20,0
14,residual,hi,tier_3,code_switching,-0.0981,0.1372,20,0
14,attn_out,hi,tier_3,code_switching,0.0111,0.0059,20,0
14,mlp_out,hi,tier_3,code_switching,-0.0032,0.0363,20,0
15,residual,hi,tier_3,code_switching,-0.0919,0.1221,20,0
15,attn_out,hi,tier_3,code_switching,0.0066,0.0186,20,0
15,mlp_out,hi,tier_3,code_switching,0.0019,0.0212,20,0
16,residual,hi,tier_3,code_switching,-0.0726,0.1134,20,0
16,attn_out,hi,tier_3,code_switching,-0.0174,0.0222,20,0
16,mlp_out,hi,tier_3,code_switching,-0.0139,0.0215,20,0
17,residual,hi,tier_3,code_switching,-0.0723,0.1178,20,0
17,attn_out,hi,tier_3,code_switching,0.0048,0.0127,20,0
17,mlp_out,hi,tier_3,code_switching,-0.0072,0.0316,20,0
18,residual,hi,tier_3,code_switching,-0.0063,0.092,20,0
18,attn_out,hi,tier_3,code_switching,-0.0054,0.008,20,0
18,mlp_out,hi,tier_3,code_switching,-0.0072,0.0266,20,0
19,residual,hi,tier_3,code_switching,-0.0039,0.0523,20,0
19,attn_out,hi,tier_3,code_switching,-0.0006,0.0016,20,0
19,mlp_out,hi,tier_3,code_switching,0.0041,0.0197,20,0
20,residual,hi,tier_3,code_switching,-0.0029,0.0483,20,0
20,attn_out,hi,tier_3,code_switching,0.0024,0.0025,20,0
20,mlp_out,hi,tier_3,code_switching,0.0028,0.0072,20,0
21,residual,hi,tier_3,code_switching,-0.0089,0.0381,20,0
21,attn_out,hi,tier_3,code_switching,-0.0026,0.005,20,0
21,mlp_out,hi,tier_3,code_switching,0.0002,0.0045,20,0
22,residual,hi,tier_3,code_switching,0.0074,0.0218,20,0
22,attn_out,hi,tier_3,code_switching,0.0004,0.0028,20,0
22,mlp_out,hi,tier_3,code_switching,0.008,0.011,20,0
23,residual,hi,tier_3,code_switching,0.0131,0.0248,20,0
23,attn_out,hi,tier_3,code_switching,0.0023,0.0048,20,0
23,mlp_out,hi,tier_3,code_switching,0.0038,0.0116,20,0
24,residual,hi,tier_3,code_switching,0.0151,0.0372,20,0
24,attn_out,hi,tier_3,code_switching,0.0012,0.0016,20,0
24,mlp_out,hi,tier_3,code_switching,0.0044,0.0084,20,0
25,residual,hi,tier_3,code_switching,0.0147,0.0375,20,0
25,attn_out,hi,tier_3,code_switching,-0.0004,0.0028,20,0
25,mlp_out,hi,tier_3,code_switching,-0.0008,0.0036,20,0
26,residual,hi,tier_3,code_switching,0.0018,0.0133,20,0
26,attn_out,hi,tier_3,code_switching,-0.0001,0.0023,20,0
26,mlp_out,hi,tier_3,code_switching,0.0025,0.0036,20,0
27,residual,hi,tier_3,code_switching,0.0,0.0,20,0
27,attn_out,hi,tier_3,code_switching,0.0,0.0,20,0
27,mlp_out,hi,tier_3,code_switching,0.0,0.0,20,0
0,residual,sw,tier_3,code_switching,-0.1409,0.4974,20,0
0,attn_out,sw,tier_3,code_switching,-0.1476,0.492,20,0
0,mlp_out,sw,tier_3,code_switching,0.0579,0.3931,20,0
1,residual,sw,tier_3,code_switching,-0.1445,0.6318,20,0
1,attn_out,sw,tier_3,code_switching,-0.1037,0.0949,20,0
1,mlp_out,sw,tier_3,code_switching,-0.1098,0.1646,20,0
2,residual,sw,tier_3,code_switching,-0.1677,0.7232,20,0
2,attn_out,sw,tier_3,code_switching,-0.1117,0.111,20,0
2,mlp_out,sw,tier_3,code_switching,-0.0085,0.0479,20,0
3,residual,sw,tier_3,code_switching,-0.0353,0.5509,20,0
3,attn_out,sw,tier_3,code_switching,-0.0861,0.0835,20,0
3,mlp_out,sw,tier_3,code_switching,-0.1055,0.1045,20,0
4,residual,sw,tier_3,code_switching,-0.0274,0.5717,20,0
4,attn_out,sw,tier_3,code_switching,-0.0025,0.0313,20,0
4,mlp_out,sw,tier_3,code_switching,-0.0521,0.0296,20,0
5,residual,sw,tier_3,code_switching,-0.0572,0.6394,20,0
5,attn_out,sw,tier_3,code_switching,-0.0414,0.0661,20,0
5,mlp_out,sw,tier_3,code_switching,-0.1347,0.1394,20,0
6,residual,sw,tier_3,code_switching,-0.113,0.7986,20,0
6,attn_out,sw,tier_3,code_switching,-0.0253,0.1043,20,0
6,mlp_out,sw,tier_3,code_switching,-0.0744,0.1253,20,0
7,residual,sw,tier_3,code_switching,-0.1556,0.8498,20,0
7,attn_out,sw,tier_3,code_switching,0.0083,0.0222,20,0
7,mlp_out,sw,tier_3,code_switching,-0.0811,0.1519,20,0
8,residual,sw,tier_3,code_switching,-0.1081,0.7458,20,0
8,attn_out,sw,tier_3,code_switching,0.0038,0.012,20,0
8,mlp_out,sw,tier_3,code_switching,-0.0276,0.0814,20,0
9,residual,sw,tier_3,code_switching,-0.0668,0.6554,20,0
9,attn_out,sw,tier_3,code_switching,0.0107,0.0934,20,0
9,mlp_out,sw,tier_3,code_switching,-0.1063,0.1561,20,0
10,residual,sw,tier_3,code_switching,-0.0278,0.4939,20,0
10,attn_out,sw,tier_3,code_switching,-0.0201,0.0418,20,0
10,mlp_out,sw,tier_3,code_switching,0.0098,0.1472,20,0
11,residual,sw,tier_3,code_switching,-0.1527,0.5987,20,0
11,attn_out,sw,tier_3,code_switching,-0.0218,0.0228,20,0
11,mlp_out,sw,tier_3,code_switching,-0.0159,0.0861,20,0
12,residual,sw,tier_3,code_switching,-0.22,0.5733,20,0
12,attn_out,sw,tier_3,code_switching,-0.0139,0.0596,20,0
12,mlp_out,sw,tier_3,code_switching,-0.0582,0.0928,20,0
13,residual,sw,tier_3,code_switching,-0.1599,0.3622,20,0
13,attn_out,sw,tier_3,code_switching,-0.017,0.0252,20,0
13,mlp_out,sw,tier_3,code_switching,0.0219,0.0351,20,0
14,residual,sw,tier_3,code_switching,-0.1295,0.2829,20,0
14,attn_out,sw,tier_3,code_switching,-0.0159,0.0159,20,0
14,mlp_out,sw,tier_3,code_switching,-0.0183,0.0732,20,0
15,residual,sw,tier_3,code_switching,-0.2624,0.3782,20,0
15,attn_out,sw,tier_3,code_switching,0.0061,0.0346,20,0
15,mlp_out,sw,tier_3,code_switching,-0.0045,0.0416,20,0
16,residual,sw,tier_3,code_switching,-0.2618,0.3537,20,0
16,attn_out,sw,tier_3,code_switching,-0.0029,0.025,20,0
16,mlp_out,sw,tier_3,code_switching,-0.0324,0.041,20,0
17,residual,sw,tier_3,code_switching,-0.2801,0.3526,20,0
17,attn_out,sw,tier_3,code_switching,0.0044,0.0113,20,0
17,mlp_out,sw,tier_3,code_switching,-0.0344,0.0582,20,0
18,residual,sw,tier_3,code_switching,-0.0801,0.1084,20,0
18,attn_out,sw,tier_3,code_switching,0.0006,0.0141,20,0
18,mlp_out,sw,tier_3,code_switching,0.0023,0.0322,20,0
19,residual,sw,tier_3,code_switching,-0.0683,0.0973,20,0
19,attn_out,sw,tier_3,code_switching,0.032,0.0326,20,0
19,mlp_out,sw,tier_3,code_switching,0.005,0.0263,20,0
20,residual,sw,tier_3,code_switching,-0.0779,0.0955,20,0
20,attn_out,sw,tier_3,code_switching,0.014,0.0215,20,0
20,mlp_out,sw,tier_3,code_switching,0.0066,0.0216,20,0
21,residual,sw,tier_3,code_switching,-0.0883,0.0817,20,0
21,attn_out,sw,tier_3,code_switching,-0.012,0.0359,20,0
21,mlp_out,sw,tier_3,code_switching,-0.0023,0.0137,20,0
22,residual,sw,tier_3,code_switching,-0.0499,0.0792,20,0
22,attn_out,sw,tier_3,code_switching,0.0064,0.0103,20,0
22,mlp_out,sw,tier_3,code_switching,0.0225,0.0364,20,0
23,residual,sw,tier_3,code_switching,-0.0404,0.0829,20,0
23,attn_out,sw,tier_3,code_switching,0.0153,0.0415,20,0
23,mlp_out,sw,tier_3,code_switching,-0.0016,0.0155,20,0
24,residual,sw,tier_3,code_switching,-0.0125,0.049,20,0
24,attn_out,sw,tier_3,code_switching,0.0028,0.003,20,0
24,mlp_out,sw,tier_3,code_switching,-0.0,0.0139,20,0
25,residual,sw,tier_3,code_switching,-0.0109,0.048,20,0
25,attn_out,sw,tier_3,code_switching,-0.0005,0.0027,20,0
25,mlp_out,sw,tier_3,code_switching,0.0059,0.0119,20,0
26,residual,sw,tier_3,code_switching,-0.0057,0.0222,20,0
26,attn_out,sw,tier_3,code_switching,0.0001,0.0021,20,0
26,mlp_out,sw,tier_3,code_switching,-0.0003,0.0029,20,0
27,residual,sw,tier_3,code_switching,0.0,0.0,20,0
27,attn_out,sw,tier_3,code_switching,0.0,0.0,20,0
27,mlp_out,sw,tier_3,code_switching,0.0,0.0,20,0
0,residual,yo,tier_4,code_switching,0.0255,0.2193,20,0
0,attn_out,yo,tier_4,code_switching,0.0224,0.2151,20,0
0,mlp_out,yo,tier_4,code_switching,-0.0776,0.1624,20,0
1,residual,yo,tier_4,code_switching,0.0549,0.2144,20,0
1,attn_out,yo,tier_4,code_switching,-0.0235,0.0733,20,0
1,mlp_out,yo,tier_4,code_switching,-0.0094,0.0499,20,0
2,residual,yo,tier_4,code_switching,0.0392,0.2191,20,0
2,attn_out,yo,tier_4,code_switching,-0.0038,0.0599,20,0
2,mlp_out,yo,tier_4,code_switching,0.028,0.0827,20,0
3,residual,yo,tier_4,code_switching,0.0267,0.2662,20,0
3,attn_out,yo,tier_4,code_switching,-0.0137,0.0511,20,0
3,mlp_out,yo,tier_4,code_switching,-0.0489,0.0838,20,0
4,residual,yo,tier_4,code_switching,-0.0063,0.3117,20,0
4,attn_out,yo,tier_4,code_switching,-0.0054,0.0448,20,0
4,mlp_out,yo,tier_4,code_switching,0.0051,0.0458,20,0
5,residual,yo,tier_4,code_switching,0.0004,0.3626,20,0
5,attn_out,yo,tier_4,code_switching,0.0038,0.0667,20,0
5,mlp_out,yo,tier_4,code_switching,-0.0137,0.0526,20,0
6,residual,yo,tier_4,code_switching,-0.0519,0.4289,20,0
6,attn_out,yo,tier_4,code_switching,0.0016,0.0926,20,0
6,mlp_out,yo,tier_4,code_switching,0.0213,0.1026,20,0
7,residual,yo,tier_4,code_switching,-0.0282,0.4703,20,0
7,attn_out,yo,tier_4,code_switching,0.0079,0.0309,20,0
7,mlp_out,yo,tier_4,code_switching,0.0101,0.0765,20,0
8,residual,yo,tier_4,code_switching,-0.1073,0.3835,20,0
8,attn_out,yo,tier_4,code_switching,0.0149,0.0486,20,0
8,mlp_out,yo,tier_4,code_switching,-0.0211,0.0407,20,0
9,residual,yo,tier_4,code_switching,-0.0514,0.3177,20,0
9,attn_out,yo,tier_4,code_switching,-0.0072,0.0222,20,0
9,mlp_out,yo,tier_4,code_switching,0.0105,0.0454,20,0
10,residual,yo,tier_4,code_switching,-0.0639,0.2069,20,0
10,attn_out,yo,tier_4,code_switching,0.0312,0.0448,20,0
10,mlp_out,yo,tier_4,code_switching,-0.0112,0.035,20,0
11,residual,yo,tier_4,code_switching,-0.0839,0.1713,20,0
11,attn_out,yo,tier_4,code_switching,0.0198,0.0191,20,0
11,mlp_out,yo,tier_4,code_switching,0.0121,0.0465,20,0
12,residual,yo,tier_4,code_switching,-0.1604,0.2069,20,0
12,attn_out,yo,tier_4,code_switching,0.0177,0.0088,20,0
12,mlp_out,yo,tier_4,code_switching,-0.0061,0.0469,20,0
13,residual,yo,tier_4,code_switching,-0.1271,0.1976,20,0
13,attn_out,yo,tier_4,code_switching,0.0122,0.0199,20,0
13,mlp_out,yo,tier_4,code_switching,0.0157,0.024,20,0
14,residual,yo,tier_4,code_switching,-0.112,0.2058,20,0
14,attn_out,yo,tier_4,code_switching,-0.0054,0.0139,20,0
14,mlp_out,yo,tier_4,code_switching,0.0422,0.0592,20,0
15,residual,yo,tier_4,code_switching,-0.136,0.1867,20,0
15,attn_out,yo,tier_4,code_switching,-0.0173,0.0132,20,0
15,mlp_out,yo,tier_4,code_switching,0.0153,0.0149,20,0
16,residual,yo,tier_4,code_switching,-0.1249,0.1875,20,0
16,attn_out,yo,tier_4,code_switching,-0.0166,0.0238,20,0
16,mlp_out,yo,tier_4,code_switching,-0.0018,0.0628,20,0
17,residual,yo,tier_4,code_switching,-0.0988,0.2092,20,0
17,attn_out,yo,tier_4,code_switching,0.004,0.0161,20,0
17,mlp_out,yo,tier_4,code_switching,-0.0254,0.0528,20,0
18,residual,yo,tier_4,code_switching,-0.0246,0.0819,20,0
18,attn_out,yo,tier_4,code_switching,-0.0025,0.0084,20,0
18,mlp_out,yo,tier_4,code_switching,0.0064,0.0068,20,0
19,residual,yo,tier_4,code_switching,-0.0318,0.0819,20,0
19,attn_out,yo,tier_4,code_switching,-0.0166,0.0202,20,0
19,mlp_out,yo,tier_4,code_switching,-0.0016,0.0232,20,0
20,residual,yo,tier_4,code_switching,-0.0307,0.0819,20,0
20,attn_out,yo,tier_4,code_switching,-0.0013,0.0036,20,0
20,mlp_out,yo,tier_4,code_switching,-0.0098,0.0167,20,0
21,residual,yo,tier_4,code_switching,-0.0243,0.0514,20,0
21,attn_out,yo,tier_4,code_switching,-0.0003,0.0028,20,0
21,mlp_out,yo,tier_4,code_switching,-0.0098,0.0232,20,0
22,residual,yo,tier_4,code_switching,-0.0155,0.032,20,0
22,attn_out,yo,tier_4,code_switching,-0.007,0.0043,20,0
22,mlp_out,yo,tier_4,code_switching,0.0081,0.0059,20,0
23,residual,yo,tier_4,code_switching,-0.0046,0.0241,20,0
23,attn_out,yo,tier_4,code_switching,-0.0025,0.0052,20,0
23,mlp_out,yo,tier_4,code_switching,-0.0019,0.0049,20,0
24,residual,yo,tier_4,code_switching,0.0127,0.0085,20,0
24,attn_out,yo,tier_4,code_switching,0.0028,0.0013,20,0
